id,name,description,skills,name_spec,price,experience
116838816,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838818,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838792,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838801,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838823,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838811,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838789,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838817,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838787,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838804,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838793,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
116838814,Технический писатель Справки Вебмастера (частичная занятость),"Приходите изучать возможности Вебмастера и готовить понятные инструкции для Справки. Если вы хорошо разбираетесь в SEO, умеете писать полезные тексты, хотите решать сложные задачи и помогать пользователям Вебмастера, направляйте отклик. Какие задачи вас ждут:  обновлять Справку сервиса и создавать новые инструкции, как применять инструменты Вебмастера для конкретных задач; общаться с командой сервиса и собирать информацию о продукте; консультировать других технических писателей по вопросам продвижения сайтов; актуализировать скриншоты и схемы, готовить документацию к локализации.  Мы ждём, что вы:  хорошо знаете SEO: отличаете Sitemap от robots.txt, description от tittle; знаете, что такое ранжирование и поведенческие факторы; умеете писать полезные, понятные и структурированные тексты на русском языке; готовы самостоятельно разбираться в нюансах, задавать вопросы и искать информацию; соблюдаете дедлайны, следуете стайлгайдам и инструкциям, не боитесь рутинной работы; работали с Вебмастером и системами контроля версий, знакомы с облегчёнными языками разметки — будет плюсом.  Для работы потребуются:  компьютер с операционной системой Windows 10 (сборка 1809) / macOS 11 / Ubuntu 16.04 / Debian-like &amp; Linux Kernel 4.4 или выше; оперативная память объёмом не меньше 8 ГБ, жёсткий диск объёмом не меньше 35 ГБ; стабильное интернет-соединение со скоростью не менее 20 Мбит/с.  Что мы предлагаем:  официальное трудоустройство, частичную занятость; удалённую работу и удобный график, который вы формируете сами (главное — уделять задачам от 4 часов в день и соблюдать дедлайны); стабильный доход, средний уровень которого при частичной занятости — от 40 000 рублей (на руки). Оплата труда сдельная, зависит от количества выполненных задач; возможности роста и развития; оплачиваемое онлайн-обучение перед стартом; оплату больничных и отпусков; онлайн-консультации врачей и страхование от несчастных случаев (подключаются через 3 месяца работы); компенсацию затрат на электричество и интернет; скидки от партнёров и на продукты Яндекса; дружную и активную команду, которая всегда поможет и подбодрит мемами в чате.         ",,UX-редактор,0,1-3
